3.133108,101.685989
3.152792,101.714569
3.148683,101.714783
3.150363,101.713821
3.155876,101.712029
3.158400,101.713753
3.158598,101.709373
3.126990,101.724030
3.135556,101.685646
3.166998,101.694946
3.138832,101.692223
3.110596,101.665359
3.149237,101.716927
3.149183,101.708824
3.153433,101.705132
3.147872,101.704170
3.150352,101.714508
3.154239,101.714622
3.113116,101.668403
3.142420,101.708183
