1.292003,103.858948
1.286256,103.852982
1.291452,103.842369
1.310717,103.827011
1.306451,103.831207
1.307493,103.828697
1.283028,103.857864
1.291790,103.857170
1.287508,103.805244
1.285682,103.846352
1.300837,103.851532
1.302093,103.836250
1.305572,103.860283
1.312210,103.854507
1.308769,103.834717
1.290818,103.837311
1.304213,103.837204
1.297196,103.840454
1.388846,103.976707
1.293409,103.849953
